0.0,394.43362938564087
0.01,394.43362938564087
0.02,394.4336293856408
0.03,394.4336293856408
0.04,394.4336293856408
0.05,394.4336293856408
0.06,394.43362938564087
0.07,394.43362938564076
0.08,394.4336293856408
0.09,394.4336293856408
0.1,394.4336293856408
0.11,394.4336293856408
0.12,394.43362938564087
0.13,394.43362938564087
0.14,394.43362938564087
0.15,394.4336293856408
0.16,394.4336293856408
0.17,394.4336293856408
0.18,394.43362938564087
0.19,394.43362938564076
0.2,394.43362938564087
0.21,394.4336293856408
0.22,394.4336293856408
0.23,394.43362938564087
0.24,394.4336293856408
0.25,394.43362938564087
0.26,394.43362938564087
0.27,394.4336293856408
0.28,394.4336293856408
0.29,394.4336293856408
0.3,394.4336293856408
0.31,394.43362938564087
0.32,394.43362938564076
0.33,394.4336293856408
0.34,394.4336293856408
0.35,394.4336293856408
0.36,394.4336293856408
0.37,394.43362938564087
0.38,394.43362938564087
0.39,394.43362938564087
0.4,394.4336293856408
0.41,394.4336293856408
0.42,394.4336293856408
0.43,394.43362938564087
0.44,394.43362938564076
0.45,394.43362938564087
0.46,394.4336293856408
0.47,394.4336293856408
0.48,394.43362938564087
0.49,394.4336293856408
0.5,394.43362938564087
0.51,394.4136293856409
0.52,394.3936293856408
0.53,394.3736293856408
0.54,394.35362938564083
0.55,394.33362938564085
0.56,394.31362938564087
0.57,394.29362938564077
0.58,394.2736293856408
0.59,394.2536293856408
0.6,394.2336293856408
0.61,394.21362938564084
0.62,394.19362938564086
0.63,394.1736293856409
0.64,394.1536293856409
0.65,394.1336293856408
0.66,394.1136293856408
0.67,394.09362938564084
0.68,394.07362938564086
0.69,394.05362938564076
0.7,394.0336293856408
0.71,394.0136293856408
0.72,393.9936293856408
0.73,393.97362938564083
0.74,393.95362938564085
0.75,393.93362938564087
0.76,393.9136293856409
0.77,393.8936293856408
0.78,393.8736293856408
0.79,393.85362938564083
0.8,393.83362938564085
0.81,393.81362938564087
0.82,393.79362938564077
0.83,393.7736293856408
0.84,393.7536293856408
0.85,393.7336293856408
0.86,393.71681469282044
0.87,393.71681469282044
0.88,393.71681469282044
0.89,393.71681469282044
0.9,393.7168146928204
0.91,393.7168146928204
0.92,393.71681469282044
0.93,393.71681469282044
0.94,393.71681469282044
0.95,393.71681469282044
0.96,393.7168146928204
0.97,393.71681469282044
0.98,393.71681469282044
0.99,393.71681469282044
1.0,393.71681469282044
1.01,393.69681469282045
1.02,393.6768146928204
1.03,393.65681469282043
1.04,393.6368146928204
1.05,393.6168146928204
1.06,393.59681469282043
1.07,393.57681469282045
1.08,393.5568146928204
1.09,393.53681469282037
1.1,393.5168146928204
1.11,393.4968146928204
1.12,393.4768146928204
1.13,393.45681469282044
1.14,393.43681469282046
1.15,393.4168146928204
1.16,393.39681469282044
1.17,393.3768146928204
1.18,393.3568146928204
1.19,393.33681469282044
1.2,393.31681469282046
1.21,393.2968146928204
1.22,393.2768146928204
1.23,393.2568146928204
1.24,393.2368146928204
1.25,393.21681469282044
1.26,393.19681469282045
1.27,393.1768146928204
1.28,393.15681469282043
1.29,393.1368146928204
1.3,393.1168146928204
1.31,393.09681469282043
1.32,393.07681469282045
1.33,393.0568146928204
1.34,393.03681469282037
1.35,393.0168146928204
1.36,393.0
1.37,393.0
1.38,393.0
1.39,393.0
1.4,393.0
1.41,393.0
1.42,393.0
1.43,393.0
1.44,393.0
1.45,393.0
1.46,393.0
1.47,393.0
1.48,393.0
1.49,393.0
1.5,393.0
1.51,393.0
1.52,393.0
1.53,393.0
1.54,393.0
1.55,393.0
1.56,393.0
1.57,393.0
1.58,393.0
1.59,393.0
1.6,393.0
1.61,393.0
1.62,393.0
1.63,393.0
1.64,393.0
1.65,393.0
1.66,393.0
1.67,393.0
1.68,393.0
1.69,393.0
1.7,393.0
1.71,393.0
1.72,393.0
1.73,393.0
1.74,393.0
1.75,393.0
1.76,393.0
1.77,393.0
1.78,393.0
1.79,393.0
1.8,393.0000000000002
1.81,443.0000000000002
1.82,493.00000000000034
1.83,543.0000000000003
1.84,593.0000000000005
1.85,643.0000000000005
1.86,693.0000000000005
1.87,743.0000000000006
1.88,792.9999999999994
1.89,842.9999999999995
1.9,892.9999999999995
1.91,942.9999999999995
1.92,992.9999999999997
1.93,1042.9999999999998
1.94,1092.9999999999998
1.95,1142.9999999999998
1.96,1192.9999999999998
1.97,1243.0
1.98,1293.0
1.99,1343.0
2.0,1393.0
2.01,1343.000000000001
2.02,1293.0
2.03,1243.000000000001
2.04,1192.9999999999998
2.05,1143.000000000001
2.06,1092.9999999999998
2.07,1043.000000000001
2.08,992.9999999999997
2.09,943.0000000000007
2.1,892.9999999999995
2.11,843.0000000000006
2.12,792.9999999999994
2.13,743.0000000000006
2.14,692.9999999999994
2.15,643.0000000000005
2.16,592.9999999999993
2.17,543.0000000000003
2.18,492.9999999999992
2.19,443.0000000000002
2.2,393.0
2.21,393.0
2.22,393.0
2.23,393.0
2.24,393.0
2.25,393.0
2.26,393.0
2.27,393.0
2.28,393.0
2.29,393.0
2.3,393.0
2.31,393.0
2.32,393.0
2.33,393.0
2.34,393.0
2.35,393.0
2.36,393.0
2.37,393.0
2.38,393.0
2.39,393.0
2.4,393.0
2.41,393.0
2.42,393.0
2.43,393.0
2.44,393.0
2.45,393.0
2.46,393.0
2.47,393.0
2.48,393.0
2.49,393.0
2.5,393.0
2.51,393.0
2.52,393.0
2.53,393.0
2.54,393.0
2.55,393.0
2.56,393.0
2.57,393.0
2.58,393.0
2.59,393.0
2.6,393.0
2.61,393.0
2.62,393.0
2.63,393.0
2.64,393.0
2.65,393.0
2.66,393.0
2.67,393.0
2.68,393.0
2.69,393.0
2.7,393.0
2.71,393.0
2.72,393.0
2.73,393.0
2.74,393.0
2.75,393.0
2.76,393.0
2.77,393.0
2.78,393.0
2.79,393.0
2.8,393.0
2.81,393.0
2.82,393.0
2.83,393.0
2.84,393.0
2.85,393.0
2.86,393.0
2.87,393.0
2.88,393.0
2.89,393.0
2.9,393.0
2.91,393.0
2.92,393.0
2.93,393.0
2.94,393.0
2.95,393.0
2.96,393.0
2.97,393.0
2.98,393.0
2.99,393.0
393.0
3.0,393.0
3.01,393.0
3.02,393.0
3.03,393.0
3.04,393.0
3.05,393.0
3.06,393.0
3.07,393.0
3.08,393.0
3.09,393.0
3.1,393.0
3.11,393.0
3.12,393.0
3.13,393.0
3.14,393.0
3.15,393.0
3.16,393.0
3.17,393.0
3.18,393.0
3.19,393.0
3.2,393.0
3.21,393.0
3.22,393.0
3.23,393.0
3.24,393.0
3.25,393.0
3.26,393.0
3.27,393.0
3.28,393.0
3.29,393.0
3.3,393.0
3.31,393.0
3.32,393.0
3.33,393.0
3.34,393.0
3.35,393.0
3.36,393.0
3.37,393.0
3.38,393.0
3.39,393.0
3.4,393.0
3.41,393.0
3.42,393.0
3.43,393.0
3.44,393.0
3.45,393.0
3.46,393.0
3.47,393.0
3.48,393.0
3.49,393.0
3.5,393.0
3.51,393.0
3.52,393.0
3.53,393.0
3.54,393.0
3.55,393.0
3.56,393.0
3.57,393.0
3.58,393.0
3.59,393.0
3.6,393.0
3.61,393.0
3.62,393.0
3.63,393.0
3.64,393.0
3.65,393.0168146928204
3.66,393.03681469282037
3.67,393.0568146928204
3.68,393.0768146928204
3.69,393.09681469282043
